SA1_CODE_2021,M_AgriForestFish_PD,M_AgriForestFish_GD_GC,M_AgriForestFish_BD,M_AgriForestFish_AdD_D,M_AgriForestFish_Cert,M_AgriForestFish_ID_NS,M_AgriForestFish_ToT,M_Min_PD,M_Min_GD_GC,M_Min_BD,M_Min_AdD_D,M_Min_Cert,M_Min_ID_NS,M_Min_ToT,M_Mnfg_PD,M_Mnfg_GD_GC,M_Mnfg_BD,M_Mnfg_AdD_D,M_Mnfg_Cert,M_Mnfg_ID_NS,M_Mnfg_ToT,M_EGW_WS_PD,M_EGW_WS_GD_GC,M_EGW_WS_BD,M_EGW_WS_AdD_D,M_EGW_WS_Cert,M_EGW_WS_ID_NS,M_EGW_WS_ToT,M_Cnstn_PD,M_Cnstn_GD_GC,M_Cnstn_BD,M_Cnstn_AdD_D,M_Cnstn_Cert,M_Cnstn_ID_NS,M_Cnstn_ToT,M_WTrade_PD,M_WTrade_GD_GC,M_WTrade_BD,M_WTrade_AdD_D,M_WTrade_Cert,M_WTrade_ID_NS,M_WTrade_ToT,M_RTrade_PD,M_RTrade_GD_GC,M_RTrade_BD,M_RTrade_AdD_D,M_RTrade_Cert,M_RTrade_ID_NS,M_RTrade_ToT,M_AccomFoodS_PD,M_AccomFoodS_GD_GC,M_AccomFoodS_BD,M_AccomFoodS_AdD_D,M_AccomFoodS_Cert,M_AccomFoodS_ID_NS,M_AccomFoodS_ToT,M_TransPostWhse_PD,M_TransPostWhse_GD_GC,M_TransPostWhse_BD,M_TransPostWhse_AdD_D,M_TransPostWhse_Cert,M_TransPostWhse_ID_NS,M_TransPostWhse_ToT,M_InfoMedTelecom_PD,M_InfoMedTelecom_GD_GC,M_InfoMedTelecom_BD,M_InfoMedTelecom_AdD_D,M_InfoMedTelecom_Cert,M_InfoMedTelecom_ID_NS,M_InfoMedTelecom_ToT,M_FinInsurS_PD,M_FinInsurS_GD_GC,M_FinInsurS_BD,M_FinInsurS_AdD_D,M_FinInsurS_Cert,M_FinInsurS_ID_NS,M_FinInsurS_ToT,M_RentHirREserv_PD,M_RentHirREserv_GD_GC,M_RentHirREserv_BD,M_RentHirREserv_AdD_D,M_RentHirREserv_Cert,M_RentHirREserv_ID_NS,M_RentHirREserv_ToT,M_ProScieTechServ_PD,M_ProScieTechServ_GD_GC,M_ProScieTechServ_BD,M_ProScieTechServ_AdD_D,M_ProScieTechServ_Cert,M_ProScieTechServ_ID_NS,M_ProScieTechServ_ToT,M_AdminSupServ_PD,M_AdminSupServ_GD_GC,M_AdminSupServ_BD,M_AdminSupServ_AdD_D,M_AdminSupServ_Cert,M_AdminSupServ_ID_NS,M_AdminSupServ_ToT,M_PubAdmiSafety_PD,M_PubAdmiSafety_GD_GC,M_PubAdmiSafety_BD,M_PubAdmiSafety_AdD_D,M_PubAdmiSafety_Cert,M_PubAdmiSafety_ID_NS,M_PubAdmiSafety_ToT,M_EducTrain_PD,M_EducTrain_GD_GC,M_EducTrain_BD,M_EducTrain_AdD_D,M_EducTrain_Cert,M_EducTrain_ID_NS,M_EducTrain_ToT,M_HealthCareSocA_PD,M_HealthCareSocA_GD_GC,M_HealthCareSocA_BD,M_HealthCareSocA_AdD_D,M_HealthCareSocA_Cert,M_HealthCareSocA_ID_NS,M_HealthCareSocA_ToT,M_ArtRecServ_PD,M_ArtRecServ_GD_GC,M_ArtRecServ_BD,M_ArtRecServ_AdD_D,M_ArtRecServ_Cert,M_ArtRecServ_ID_NS,M_ArtRecServ_ToT,M_OthServ_PD,M_OthServ_GD_GC,M_OthServ_BD,M_OthServ_AdD_D,M_OthServ_Cert,M_OthServ_ID_NS,M_OthServ_ToT,M_ID_NS_PD,M_ID_NS_GD_GC,M_ID_NS_BD,M_ID_NS_AdD_D,M_ID_NS_Cert,M_ID_NS_ID_NS,M_ID_NS_ToT,M_ToT_PD,M_ToT_GD_GC,M_ToT_BD,M_ToT_AdD_D,M_ToT_Cert,M_ToT_ID_NS,M_ToT_ToT,F_AgriForestFish_PD,F_AgriForestFish_GD_GC,F_AgriForestFish_BD,F_AgriForestFish_AdD_D,F_AgriForestFish_Cert,F_AgriForestFish_ID_NS,F_AgriForestFish_ToT,F_Min_PD,F_Min_GD_GC,F_Min_BD,F_Min_AdD_D,F_Min_Cert,F_Min_ID_NS,F_Min_ToT,F_Mnfg_PD,F_Mnfg_GD_GC,F_Mnfg_BD,F_Mnfg_AdD_D,F_Mnfg_Cert,F_Mnfg_ID_NS,F_Mnfg_ToT,F_EGW_WS_PD,F_EGW_WS_GD_GC,F_EGW_WS_BD,F_EGW_WS_AdD_D,F_EGW_WS_Cert,F_EGW_WS_ID_NS,F_EGW_WS_ToT,F_Cnstn_PD,F_Cnstn_GD_GC,F_Cnstn_BD,F_Cnstn_AdD_D,F_Cnstn_Cert,F_Cnstn_ID_NS,F_Cnstn_ToT,F_WTrade_PD,F_WTrade_GD_GC,F_WTrade_BD,F_WTrade_AdD_D,F_WTrade_Cert,F_WTrade_ID_NS,F_WTrade_ToT,F_RTrade_PD,F_RTrade_GD_GC,F_RTrade_BD,F_RTrade_AdD_D,F_RTrade_Cert,F_RTrade_ID_NS,F_RTrade_ToT,F_AccomFoodS_PD,F_AccomFoodS_GD_GC,F_AccomFoodS_BD,F_AccomFoodS_AdD_D
21303135206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,8,0,17,5,0,0,3,5,0,3,0,0,7,4,0,0,12,0,0,8,0,0,0,4,0,0,0,0,0,0,9,0,0,3,0,0,0,8,0,0,13,0,5,0,11,0,0,0,0,0,0,4,6,0,19,3,0,0,33,0,0,0,4,0,0,6,4,0,14,0,0,0,17,4,0,10,0,0,0,19,0,0,6,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5,0,6,0,5,33,6,94,21,27,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,4,0,0,4,0,4,0,8,0,0,0,0
21303135207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,4,6,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,18,0,0,0,20,0,0,0,0,0,0,0,5,0,17,0,0,0,30,0,0,5,0,0,0,8,5,0,5,3,3,0,19,13,0,9,0,0,0,19,6,0,4,0,0,0,10,0,0,3,0,0,0,4,0,0,3,0,3,0,6,0,0,0,0,0,0,8,32,4,75,11,25,4,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,5,0,0,0,0
21303135208,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,6,6,7,0,16,0,0,3,0,0,0,3,0,0,5,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,5,0,0,0,0,0,0,4,0,0,8,0,0,0,12,0,0,0,0,0,0,0,5,0,13,0,0,0,25,0,0,0,0,0,0,4,5,0,3,0,3,0,13,10,0,6,0,0,0,15,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,3,0,0,0,7,33,3,66,9,29,3,149,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,3,3,0,14,0,0,0,0
21303135209,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,3,0,3,0,0,8,0,5,0,11,0,0,0,0,5,0,5,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,9,0,0,5,0,0,0,4,0,0,0,0,0,0,0,3,4,12,4,0,0,26,0,0,0,0,0,0,3,0,0,5,3,0,0,15,4,5,3,0,3,0,14,0,0,4,0,0,0,7,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,46,14,23,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
21303135210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,3,3,0,5,0,9,0,20,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,5,0,5,0,0,3,0,3,0,9,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,3,0,0,18,0,0,0,0,0,0,0,0,0,13,0,0,0,14,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,18,5,44,14,20,3,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0
21303135211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,0,3,0,0,3,0,6,0,8,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,4,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,0,0,4,0,0,0,3,18,0,31,10,9,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,0,0,3,0,0,4,0,0,3,0
21303135212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,0,0,4,0,0,0,4,0,0,6,5,7,0,18,3,0,0,0,0,0,3,0,0,0,3,4,0,8,0,0,3,0,6,0,10,0,0,0,0,0,0,7,0,0,3,3,0,0,5,0,5,3,0,0,0,8,0,0,0,0,0,0,0,3,0,16,4,3,0,23,0,0,0,0,3,0,3,0,5,3,0,3,0,7,6,0,7,0,0,0,18,3,0,4,0,0,0,8,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,10,21,7,51,18,27,3,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,6,0,0,5,0
21303135213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,3,0,0,5,10,0,20,0,0,3,0,0,0,3,0,0,4,0,5,0,7,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,12,0,0,0,0,0,0,0,5,0,10,4,4,0,28,0,0,0,0,0,0,0,5,0,4,0,0,0,8,10,0,5,0,0,0,11,0,5,8,0,0,0,13,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,28,9,50,21,24,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,12,0,0,0,0
21303135214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,0,0,3,0,9,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,3,0,6,0,0,3,0,0,0,7,0,0,0,0,0,0,6,5,0,11,0,0,0,15,0,0,0,0,0,0,0,4,0,15,0,0,0,19,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,7,0,0,0,9,6,0,6,3,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,13,3,61,6,25,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,4,0
21303135215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,10,3,0,0,0,0,0,5,0,0,8,0,0,0,12,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,5,5,0,0,0,8,4,0,3,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,3,17,5,49,7,17,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,11,0,0,0,0
21303135216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,3,0,9,0,0,0,0,0,0,0,0,0,6,0,3,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,7,0,0,0,0,3,0,10,0,0,0,0,0,0,3,4,0,3,0,0,0,8,0,0,0,0,0,0,6,6,3,9,3,0,0,33,0,0,0,0,0,0,6,3,0,5,0,0,0,15,5,3,0,0,0,0,6,0,0,4,0,0,0,13,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,29,14,46,19,24,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,8,0,0,0,10,0,0,7,0
21303135217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,8,0,13,0,0,0,4,3,0,5,0,0,7,0,0,0,8,0,0,0,0,5,0,5,0,0,7,0,0,0,10,0,0,5,0,0,0,5,0,0,4,0,0,0,12,0,0,3,0,0,0,4,3,0,0,0,0,0,5,0,0,5,0,0,0,4,0,0,6,4,0,0,6,0,0,6,0,0,0,6,3,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,6,43,11,21,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,5,0,0,9,0,0,0,0
21303135218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,4,0,0,4,6,4,0,13,0,0,0,3,6,0,7,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,0,0,3,0,12,0,0,0,20,0,0,5,0,3,0,4,0,4,0,0,3,0,13,0,0,5,0,0,0,8,0,0,4,0,0,0,9,0,0,3,0,4,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,12,19,8,49,14,32,4,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,3
21303135219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,3,0,0,5,7,14,0,21,0,0,4,3,0,0,9,0,0,4,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,8,0,11,0,0,0,0,0,0,3,0,0,5,3,0,0,7,0,0,0,0,0,0,0,0,0,7,0,8,0,18,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,0,4,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,4,0,0,0,8,9,6,37,22,40,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,3,6,0,12,0,0,0,0
21303135220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,16,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,4,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,4,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,7,0,30,7,16,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,0
21303135221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10,0,17,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,14,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,8,4,0,6,0,0,0,9,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,4,3,9,45,18,28,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0
21303135222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,6,4,0,0,0,0,0,3,0,0,0,3,8,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,5,0,0,7,0,0,3,4,0,0,7,0,0,5,0,0,0,7,0,0,0,0,0,0,8,4,0,7,3,0,0,18,0,0,0,0,0,0,0,0,4,4,0,3,0,11,0,0,8,0,0,0,8,3,0,4,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,8,39,16,25,5,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,3,3
21303135223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,4,0,0,5,0,10,0,15,0,0,4,0,0,0,4,0,0,0,3,0,0,5,0,0,0,5,4,0,12,0,0,5,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,5,0,0,5,0,0,0,6,10,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,7,17,4,36,13,27,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,4,0
21303135224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,21,0,22,0,0,0,0,0,0,5,0,0,9,0,6,0,13,0,0,0,0,3,0,3,4,0,0,6,0,0,5,0,0,4,3,0,0,0,3,0,6,0,0,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,4,0,0,6,0,0,0,10,4,0,4,3,0,0,9,7,0,11,0,0,0,12,0,0,6,0,4,0,9,0,0,0,0,3,0,0,0,0,6,0,0,0,5,15,4,56,17,42,3,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,7,3,4,0,12,0,0,0,0
21303135225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,4,0,0,4,3,4,0,9,0,0,0,0,0,0,0,0,0,6,0,7,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,7,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,4,14,0,33,8,19,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0
21303135226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,3,7,0,22,4,0,0,0,0,0,4,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,4,0,4,3,0,0,0,6,0,0,0,0,0,0,0,7,0,13,3,0,0,22,0,0,0,0,3,0,5,4,0,3,3,3,0,14,7,0,3,0,0,0,11,8,0,3,0,0,0,9,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,26,8,44,22,19,5,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,8,0,0,0,10,0,0,4,0
21303135227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21303135228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,10,0,0,0,0,0,0,0,4,0,4,0,0,0,12,0,0,4,0,0,0,4,0,0,3,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,5,0,5,0,0,0,0,0,0,4,0,0,4,0,0,0,9,0,0,3,0,0,0,4,8,0,9,0,4,0,21,0,0,0,0,0,0,0,0,0,8,4,0,0,7,0,4,4,0,3,0,12,0,0,0,0,4,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,0,0,0,0,0,18,7,47,16,23,3,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,3,0
21303135229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,0,0,4,0,0,0,4,0,0,0,0,3,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,4,4,0,0,0,8,0,0,0,0,0,0,0,7,3,7,4,0,0,17,0,0,0,0,0,0,3,6,3,6,0,0,0,9,8,0,7,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,4,22,15,45,11,17,5,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0
21303135230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,13,0,18,0,0,3,0,0,0,4,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,4,0,6,0,0,0,13,0,0,0,0,4,0,4,4,0,10,0,0,3,26,0,0,0,0,0,0,0,3,0,0,0,0,0,10,4,0,3,0,0,0,5,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,19,4,53,7,27,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,5,0,0,3,0,0,4,0
21303135231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,6,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,3,0,0,7,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,3,10,6,28,7,13,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0
21303135232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21303135233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,0,8,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,3,0,4,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,4,0,0,0,0,5,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,32,13,21,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
